OBJECTID,Tree ID,Tree Type,Genus,Species,Cultivar or Varietal,Common Name,Canopy Spread,Height,Latitude,Longitude,Size Category,Canopy Area,Height_Spread_Ratio,Distance_From_Center,Genus_Species_Count,Annual_CO2_Sequestration,Age_Category,Height_Normalized,Canopy Spread_Normalized,Canopy Area_Normalized,Spring_Canopy,Summer_Canopy,Fall_Canopy,Winter_Canopy,Spatial_Cluster
202,10477,CONIFEROUS,Pinus,ponderosa,,Ponderosa Pine,15.0,60.0,40.01028111,-105.2757959,Large,176.71458676442586,4.0,0.0022586851919467214,9,70,Very Old,1.335722202765244,-0.3964462715311971,-0.4738323786798854,159.0431280879833,176.71458676442586,159.0431280879833,159.0431280879833,4
203,10727,DECIDUOUS,Fraxinus,americana,,White Ash,20.0,35.0,40.00905505,-105.2745475,Medium,314.1592653589793,1.75,0.0007463897548016505,3,48,Old,0.013275526480082709,0.06153581734739376,-0.16416071326609297,219.9114857512855,314.1592653589793,188.4955592153876,31.415926535897935,3
204,10733,DECIDUOUS,Fraxinus,americana,,White Ash,25.0,50.0,40.00910648,-105.2742685,Large,490.8738521234052,2.0,0.0004627054052434195,3,70,Very Old,0.8067435322511796,0.5195179062259846,0.23398857083735436,343.6116964863836,490.8738521234052,294.5243112740431,49.08738521234052,3
205,10744,DECIDUOUS,Fraxinus,americana,,White Ash,20.0,50.0,40.00935528,-105.2742243,Large,314.1592653589793,2.5,0.00043933480091654147,3,70,Very Old,0.8067435322511796,0.06153581734739376,-0.16416071326609297,219.9114857512855,314.1592653589793,188.4955592153876,31.415926535897935,3
206,10753,DECIDUOUS,Fraxinus,americana,,White Ash,15.0,30.0,40.00941602,-105.2743226,Medium,176.71458676442586,2.0,0.0005533434166686949,3,48,Mature,-0.25121380877694954,-0.3964462715311971,-0.4738323786798854,123.7002107350981,176.71458676442586,106.02875205865551,17.671458676442587,3
207,10758,DECIDUOUS,Fraxinus,americana,,White Ash,18.0,30.0,40.00974216,-105.2739165,Medium,254.46900494077323,1.6666666666666667,0.000555042528275815,3,48,Mature,-0.25121380877694954,-0.1216570182040426,-0.2986466936743686,178.12830345854124,254.46900494077323,152.68140296446393,25.446900494077326,0
208,10804,DECIDUOUS,Fraxinus,americana,,White Ash,15.0,35.0,40.01007221,-105.2735917,Medium,176.71458676442586,2.3333333333333335,0.0009036019450319998,3,48,Old,0.013275526480082709,-0.3964462715311971,-0.4738323786798854,123.7002107350981,176.71458676442586,106.02875205865551,17.671458676442587,0
209,11190,DECIDUOUS,Acer,saccharum,,Sugar Maple,27.0,39.0,40.00807397,-105.2724472,Medium,572.5552611167398,1.4444444444444444,0.0017692017628704317,11,48,Old,0.22486699468570853,0.702710741777421,0.41802201771183656,400.7886827817178,572.5552611167398,343.53315667004387,57.25552611167398,1
210,11200,DECIDUOUS,Quercus,coccinea,,Scarlet Oak,16.0,30.0,40.00834553,-105.2726306,Medium,201.06192982974676,1.875,0.0014581442606932623,10,48,Mature,-0.25121380877694954,-0.30484985375547896,-0.4189762550922993,140.74335088082273,201.06192982974676,120.63715789784806,20.106192982974676,1
211,11212,CONIFEROUS,Picea,pungens,,Blue Spruce,13.0,46.0,40.00834219,-105.272293,Large,132.73228961416876,3.5384615384615383,0.0017450848543724205,4,70,Very Old,0.5951520640455537,-0.5796391070826334,-0.5729273116122989,119.45906065275189,132.73228961416876,119.45906065275189,119.45906065275189,1
212,11671,DECIDUOUS,Celtis,occidentalis,,Common Hackberry,25.0,45.0,40.00916457,-105.2738252,Large,490.8738521234052,1.8,3.367059462131374e-05,1,70,Old,0.5422541969941472,0.5195179062259846,0.23398857083735436,343.6116964863836,490.8738521234052,294.5243112740431,49.08738521234052,0
213,11626,DECIDUOUS,Fraxinus,pennsylvanica,,Green Ash,22.0,50.0,40.00916518,-105.2744005,Large,380.132711084365,2.272727272727273,0.0005866944990984499,3,70,Very Old,0.8067435322511796,0.2447286528988301,-0.015518313867472629,266.09289775905546,380.132711084365,228.079626650619,38.0132711084365,3
214,14138,DECIDUOUS,Hydrangea,paniculata,Grandiflora,Panicle hydrangea,6.0,0.0,40.01003978,-105.2759531,,28.274333882308138,0.0,0.002298704107646903,1,,,-1.838149820319143,-1.2208140315126608,-0.8082777773267811,19.792033717615695,28.274333882308138,16.964600329384883,2.827433388230814,4
215,14153,DECIDUOUS,Pyrus,Unknown,,Pear,6.0,6.0,40.01002545,-105.2757611,Small,28.274333882308138,1.0,0.0021156029419919322,1,20,Young,-1.5207626180107043,-1.2208140315126608,-0.8082777773267811,19.792033717615695,28.274333882308138,16.964600329384883,2.827433388230814,4
216,12373,DECIDUOUS,Quercus,coccinea,,Scarlet Oak,45.0,68.0,40.00950969,-105.2729315,Extra Large,1590.4312808798327,1.511111111111111,0.0009370191701577212,10,100,Very Old,1.7589051391764956,2.351446261740348,2.7113618941476934,1113.3018966158827,1590.4312808798327,954.2587685278995,159.0431280879833,0
217,12375,DECIDUOUS,Cercis,canadensis,,Redbud,20.0,30.0,40.00965439,-105.2731201,Medium,314.1592653589793,1.5,0.0008318747371966753,1,48,Mature,-0.25121380877694954,0.06153581734739376,-0.16416071326609297,219.9114857512855,314.1592653589793,188.4955592153876,31.415926535897935,0
218,12337,CONIFEROUS,Pinus,flexilis,,Limber Pine,20.0,63.0,40.0103221,-105.2721205,Extra Large,314.1592653589793,3.15,0.0020339624544129515,9,100,Very Old,1.4944158039194635,0.06153581734739376,-0.16416071326609297,282.7433388230814,314.1592653589793,282.7433388230814,282.7433388230814,2
219,12339,CONIFEROUS,Juniperus,Unknown,,Juniper,20.0,35.0,40.01027595,-105.2723327,Medium,314.1592653589793,1.75,0.0018333788904019855,1,48,Old,0.013275526480082709,0.06153581734739376,-0.16416071326609297,282.7433388230814,314.1592653589793,282.7433388230814,282.7433388230814,2
220,12473,DECIDUOUS,Populus,deltoides,,Eastern Cotton Wood,50.0,65.0,40.00874267,-105.2731004,Extra Large,1963.4954084936207,1.3,0.0008462540907192209,3,100,Very Old,1.6002115380222763,2.809428350618939,3.551899271699416,1374.4467859455344,1963.4954084936207,1178.0972450961724,196.34954084936209,1
221,12484,DECIDUOUS,Celtis,occidentalis,,Common Hackberry,35.0,35.0,40.00798889,-105.2730601,Medium,962.1127501618741,1.0,0.0014239956495070004,1,48,Old,0.013275526480082709,1.4354820839831663,1.2957199951132141,673.4789251133119,962.1127501618741,577.2676500971245,96.21127501618741,1
222,12492,DECIDUOUS,Quercus,robur,,English Oak,10.0,24.0,40.00787166,-105.2733782,Medium,78.53981633974483,2.4,0.0013949191101506127,10,48,Mature,-0.5686010110853883,-0.854428360409788,-0.6950264254040228,54.97787143782138,78.53981633974483,47.1238898038469,7.853981633974484,1
223,12497,DECIDUOUS,Malus,Unknown,,Apple,4.0,7.0,40.00806268,-105.274136,Small,12.566370614359172,1.75,0.0011785224966164589,1,20,Young,-1.467864750959298,-1.404006867064097,-0.8436688248026432,8.79645943005142,12.566370614359172,7.5398223686155035,1.2566370614359172,3
224,12616,CONIFEROUS,Picea,pungens,,Blue Spruce,8.0,20.0,40.00824703,-105.2740927,Small,50.26548245743669,2.5,0.000989388859309275,4,20,Mature,-0.7801924792910141,-1.0376211959612243,-0.7587303108605744,45.23893421169302,50.26548245743669,45.23893421169302,45.23893421169302,3
225,12619,CONIFEROUS,Larix,Unknown,,Larch,36.0,52.0,40.0083466,-105.2749871,Large,1017.8760197630929,1.4444444444444444,0.0014481214200119071,1,70,Very Old,0.9125392663539924,1.5270785017588846,1.421358213652524,916.0884177867837,1017.8760197630929,916.0884177867837,916.0884177867837,3
226,12620,CONIFEROUS,Pseudotsuga,menziesii,,Douglas fir,12.0,50.0,40.00840935,-105.2748772,Large,113.09733552923255,4.166666666666667,0.0013223833037495243,1,70,Very Old,0.8067435322511796,-0.6712355248583516,-0.6171661209571264,101.7876019763093,113.09733552923255,101.7876019763093,101.7876019763093,3
227,12385,DECIDUOUS,Crataegus,mollis,,Downy Hawthorn,10.0,22.0,40.00997224,-105.2721156,Medium,78.53981633974483,2.2,0.00186774123926004,5,48,Mature,-0.6743967451882011,-0.854428360409788,-0.6950264254040228,54.97787143782138,78.53981633974483,47.1238898038469,7.853981633974484,2
228,12399,DECIDUOUS,Celtis,occidentalis,,Common Hackberry,12.0,24.0,40.01012399,-105.2730934,Medium,113.09733552923255,2.0,0.001174883387140044,1,48,Mature,-0.5686010110853883,-0.6712355248583516,-0.6171661209571264,79.16813487046278,113.09733552923255,67.85840131753953,11.309733552923255,0
229,12903,CONIFEROUS,Abies,concolor,,White Fir,8.0,20.0,40.00930434,-105.2736219,Small,50.26548245743669,2.5,0.0002208405422347626,1,20,Mature,-0.7801924792910141,-1.0376211959612243,-0.7587303108605744,45.23893421169302,50.26548245743669,45.23893421169302,45.23893421169302,0
230,12906,CONIFEROUS,Pinus,ponderosa,,Ponderosa Pine,30.0,47.0,40.00930383,-105.2757187,Large,706.8583470577034,1.5666666666666667,0.001907075816583675,9,70,Very Old,0.6480499310969602,0.9774999951045755,0.7206154736304566,636.1725123519332,706.8583470577034,636.1725123519332,636.1725123519332,4
231,12915,DECIDUOUS,Acer,negundo,,Boxelder Maple,25.0,40.0,40.00902238,-105.2744348,Medium,490.8738521234052,1.6,0.000644147344628496,11,48,Old,0.27776486173711495,0.5195179062259846,0.23398857083735436,343.6116964863836,490.8738521234052,294.5243112740431,49.08738521234052,3
232,12920,DECIDUOUS,Rhamnus,Unknown,,Buckthorn,8.0,12.0,40.01008056,-105.2745841,Small,50.26548245743669,1.5,0.0011719844470923272,2,20,Young,-1.2033754157022658,-1.0376211959612243,-0.7587303108605744,35.18583772020568,50.26548245743669,30.159289474462014,5.026548245743669,4
233,12922,CONIFEROUS,Xanthocyparis,nootkatensis,,Nootka Cypress,16.0,20.0,40.00995516,-105.2739876,Small,201.06192982974676,1.25,0.0007780829150340618,1,20,Mature,-0.7801924792910141,-0.30484985375547896,-0.4189762550922993,180.95573684677208,201.06192982974676,180.95573684677208,180.95573684677208,0
234,12930,DECIDUOUS,Crataegus,crusgalli,,Cockspur Hawthorn,10.0,10.0,40.01021487,-105.2748602,Small,78.53981633974483,1.0,0.0014595122106414065,5,20,Young,-1.3091711498050786,-0.854428360409788,-0.6950264254040228,54.97787143782138,78.53981633974483,47.1238898038469,7.853981633974484,4
235,12722,CONIFEROUS,Picea,pungens,,Blue Spruce,16.0,45.0,40.00805488,-105.2747423,Large,201.06192982974676,2.8125,0.0014710336061137532,4,70,Old,0.5422541969941472,-0.30484985375547896,-0.4189762550922993,180.95573684677208,201.06192982974676,180.95573684677208,180.95573684677208,3
236,12723,CONIFEROUS,Picea,pungens,,Blue Spruce,16.0,35.0,40.00808001,-105.2747114,Medium,201.06192982974676,2.1875,0.0014320674169305686,4,48,Old,0.013275526480082709,-0.30484985375547896,-0.4189762550922993,180.95573684677208,201.06192982974676,180.95573684677208,180.95573684677208,3
237,12727,CONIFEROUS,Picea,pungens,,Blue Spruce,20.0,60.0,40.00808182,-105.2745325,Large,314.1592653589793,3.0,0.0013258674780199115,4,70,Very Old,1.335722202765244,0.06153581734739376,-0.16416071326609297,282.7433388230814,314.1592653589793,282.7433388230814,282.7433388230814,3
238,12793,DECIDUOUS,Crataegus,mollis,,Downy Hawthorn,30.0,46.0,40.00916906,-105.2721714,Large,706.8583470577034,1.5333333333333334,0.001643474213924744,5,70,Very Old,0.5951520640455537,0.9774999951045755,0.7206154736304566,494.8008429403924,706.8583470577034,424.11500823462205,70.68583470577035,2
239,12796,DECIDUOUS,Acer,saccharinum,,Silver Maple,58.0,85.0,40.0090205,-105.2722007,Extra Large,2642.079421669016,1.4655172413793103,0.001623517094075899,11,100,Very Old,2.658168879050405,3.5421996928246844,5.080792522656653,1849.455595168311,2642.079421669016,1585.2476530014096,264.2079421669016,2
240,12797,DECIDUOUS,Acer,pseudoplatanus,,Sycamore Maple,16.0,22.0,40.0090422,-105.2722657,Medium,201.06192982974676,1.375,0.0015566151084253862,11,48,Mature,-0.6743967451882011,-0.30484985375547896,-0.4189762550922993,140.74335088082273,201.06192982974676,120.63715789784806,20.106192982974676,2
241,12815,DECIDUOUS,Quercus,alba,,White Oak,40.0,63.0,40.00931723,-105.2756707,Extra Large,1256.6370614359173,1.575,0.00185997518205359,10,100,Very Old,1.4944158039194635,1.8934641728617572,1.9593021352856264,879.645943005142,1256.6370614359173,753.9822368615504,125.66370614359174,4
242,12858,CONIFEROUS,Thuja,Unknown,,Arborvitae,14.0,30.0,40.00919211,-105.2711325,Medium,153.93804002589985,2.142857142857143,0.002682148065337639,1,48,Mature,-0.25121380877694954,-0.4880426893069153,-0.5251493975198853,138.54423602330988,153.93804002589985,138.54423602330988,138.54423602330988,2
243,12888,CONIFEROUS,Picea,pungens,,Blue Spruce,18.0,30.0,40.00918169,-105.271403,Medium,254.46900494077323,1.6666666666666667,0.00241169014143241,4,48,Mature,-0.25121380877694954,-0.1216570182040426,-0.2986466936743686,229.02210444669592,254.46900494077323,229.02210444669592,229.02210444669592,2
244,12891,CONIFEROUS,Picea,pungens,,Blue Spruce,12.0,20.0,40.00901951,-105.2714277,Small,113.09733552923255,1.6666666666666667,0.002393500437692991,4,20,Mature,-0.7801924792910141,-0.6712355248583516,-0.6171661209571264,101.7876019763093,113.09733552923255,101.7876019763093,101.7876019763093,2
245,12897,CONIFEROUS,Juniperus,Unknown,,Juniper,12.0,30.0,40.00907886,-105.2736246,Medium,113.09733552923255,2.5,0.00022353125126932247,1,48,Mature,-0.25121380877694954,-0.6712355248583516,-0.6171661209571264,101.7876019763093,113.09733552923255,101.7876019763093,101.7876019763093,0
246,12949,DECIDUOUS,Rhamnus,Unknown,,Buckthorn,8.0,12.0,40.00991752,-105.2748957,Small,50.26548245743669,1.5,0.0012994185972019796,2,20,Young,-1.2033754157022658,-1.0376211959612243,-0.7587303108605744,35.18583772020568,50.26548245743669,30.159289474462014,5.026548245743669,4
247,12967,CONIFEROUS,Juniperus,Unknown,,Juniper,10.0,35.0,40.00964145,-105.2740006,Medium,78.53981633974483,3.5,0.0004822048390492143,1,48,Old,0.013275526480082709,-0.854428360409788,-0.6950264254040228,70.68583470577035,78.53981633974483,70.68583470577035,70.68583470577035,0
248,12968,CONIFEROUS,Juniperus,Unknown,,Juniper,10.0,20.0,40.00967496,-105.2739362,Small,78.53981633974483,2.0,0.0004936176219108613,1,20,Mature,-0.7801924792910141,-0.854428360409788,-0.6950264254040228,70.68583470577035,78.53981633974483,70.68583470577035,70.68583470577035,0
249,13166,DECIDUOUS,Acer,saccharinum,,Silver Maple,40.0,63.0,40.00972967,-105.2755487,Extra Large,1256.6370614359173,1.575,0.001814159022061383,11,100,Very Old,1.4944158039194635,1.8934641728617572,1.9593021352856264,879.645943005142,1256.6370614359173,753.9822368615504,125.66370614359174,4
250,13003,DECIDUOUS,Cercis,canadensis,,Redbud,12.0,24.0,40.00749563,-105.2726005,Medium,113.09733552923255,2.0,0.0020897972362964347,1,48,Mature,-0.5686010110853883,-0.6712355248583516,-0.6171661209571264,79.16813487046278,113.09733552923255,67.85840131753953,11.309733552923255,1
251,13008,DECIDUOUS,Rhamnus,Unknown,,Buckthorn,8.0,12.0,40.00714621,-105.2729251,Small,50.26548245743669,1.5,0.0022349844855511555,2,20,Young,-1.2033754157022658,-1.0376211959612243,-0.7587303108605744,35.18583772020568,50.26548245743669,30.159289474462014,5.026548245743669,1
252,13026,DECIDUOUS,Tilia,americana,,American Linden,25.0,45.0,40.009748,-105.2734142,Large,490.8738521234052,1.8,0.0006815132231272003,2,70,Old,0.5422541969941472,0.5195179062259846,0.23398857083735436,343.6116964863836,490.8738521234052,294.5243112740431,49.08738521234052,0
253,13027,DECIDUOUS,Populus,Unknown,,Poplar,18.0,40.0,40.00951536,-105.2743826,Medium,254.46900494077323,2.2222222222222223,0.000651319956863096,3,48,Old,0.27776486173711495,-0.1216570182040426,-0.2986466936743686,178.12830345854124,254.46900494077323,152.68140296446393,25.446900494077326,3
254,13031,CONIFEROUS,Picea,pungens,,Blue Spruce,16.0,35.0,40.0090153,-105.2743357,Medium,201.06192982974676,2.1875,0.0005516774872162509,4,48,Old,0.013275526480082709,-0.30484985375547896,-0.4189762550922993,180.95573684677208,201.06192982974676,180.95573684677208,180.95573684677208,3
255,13033,CONIFEROUS,Larix,Unknown,,Larch,4.0,6.0,40.00909556,-105.2742938,Small,12.566370614359172,1.5,0.0004896812258469651,1,20,Young,-1.5207626180107043,-1.404006867064097,-0.8436688248026432,11.309733552923255,12.566370614359172,11.309733552923255,11.309733552923255,3
256,13036,CONIFEROUS,Abies,concolor,,White Fir,8.0,30.0,40.01019404,-105.2747486,Medium,50.26548245743669,3.75,0.0013664819207120664,1,48,Mature,-0.25121380877694954,-1.0376211959612243,-0.7587303108605744,45.23893421169302,50.26548245743669,45.23893421169302,45.23893421169302,4
257,13428,DECIDUOUS,Gleditsia,triacanthos,,Honey Locust,25.0,35.0,40.00842234,-105.2741818,Medium,490.8738521234052,1.4,0.0008568511512029183,1,48,Old,0.013275526480082709,0.5195179062259846,0.23398857083735436,343.6116964863836,490.8738521234052,294.5243112740431,49.08738521234052,3
258,13436,DECIDUOUS,Ulmus,americana,,American Elm,30.0,50.0,40.00840954,-105.274683,Large,706.8583470577034,1.6666666666666667,0.0011719281335642038,1,70,Very Old,0.8067435322511796,0.9774999951045755,0.7206154736304566,494.8008429403924,706.8583470577034,424.11500823462205,70.68583470577035,3
259,13437,DECIDUOUS,Ailanthus,Unknown,,Tree of Heaven,20.0,40.0,40.00850054,-105.2748066,Medium,314.1592653589793,2.0,0.0012117740812253109,1,48,Old,0.27776486173711495,0.06153581734739376,-0.16416071326609297,219.9114857512855,314.1592653589793,188.4955592153876,31.415926535897935,3
260,13439,DECIDUOUS,Rhamnus,Unknown,,Buckthorn,10.0,20.0,40.00857305,-105.2747986,Small,78.53981633974483,2.0,0.0011648658481128891,2,20,Mature,-0.7801924792910141,-0.854428360409788,-0.6950264254040228,54.97787143782138,78.53981633974483,47.1238898038469,7.853981633974484,3
261,13445,DECIDUOUS,Acer,palmatum,,Japanese Maple,3.0,5.0,40.00873644,-105.2746358,Small,7.0685834705770345,1.6666666666666667,0.0009412712209144707,11,20,Young,-1.573660485062111,-1.495603284839815,-0.8560556914191948,4.948008429403924,7.0685834705770345,4.241150082346221,0.7068583470577035,3
262,13457,DECIDUOUS,Gleditsia,triacanthos,,Honey Locust,30.0,45.0,40.00895384,-105.2741637,Large,706.8583470577034,1.5,0.0004251407709215695,1,70,Old,0.5422541969941472,0.9774999951045755,0.7206154736304566,494.8008429403924,706.8583470577034,424.11500823462205,70.68583470577035,3
263,13476,CONIFEROUS,Pinus,mugo,,Mugo Pine,20.0,51.0,40.00831294,-105.2747112,Large,314.1592653589793,2.55,0.001258795707249319,9,70,Very Old,0.859641399302586,0.06153581734739376,-0.16416071326609297,282.7433388230814,314.1592653589793,282.7433388230814,282.7433388230814,3
264,13482,CONIFEROUS,Picea,pungens,,Blue Spruce,20.0,50.0,40.00890026,-105.2745181,Large,314.1592653589793,2.5,0.000763304355565096,4,70,Very Old,0.8067435322511796,0.06153581734739376,-0.16416071326609297,282.7433388230814,314.1592653589793,282.7433388230814,282.7433388230814,3
265,13307,DECIDUOUS,Malus,Unknown,,Apple,20.0,30.0,40.00844637,-105.275321,Medium,314.1592653589793,1.5,0.0016828152257159594,1,48,Mature,-0.25121380877694954,0.06153581734739376,-0.16416071326609297,219.9114857512855,314.1592653589793,188.4955592153876,31.415926535897935,3
266,13811,DECIDUOUS,Fraxinus,Unknown,,Ash,12.0,0.0,40.00991463,-105.2732037,,113.09733552923255,0.0,0.000942815810222346,3,,,-1.838149820319143,-0.6712355248583516,-0.6171661209571264,79.16813487046278,113.09733552923255,67.85840131753953,11.309733552923255,0
267,13828,DECIDUOUS,Rhamnus,Unknown,,Buckthorn,15.0,15.0,40.01035207,-105.2737232,Small,176.71458676442586,1.0,0.0011591394066995282,2,20,Young,-1.0446818145480463,-0.3964462715311971,-0.4738323786798854,123.7002107350981,176.71458676442586,106.02875205865551,17.671458676442587,0
268,15604,CONIFEROUS,Abies,concolor,,White Fir,4.0,6.0,40.00828795,-105.2732333,Small,12.566370614359172,1.5,0.0010786579600869965,1,20,Young,-1.5207626180107043,-1.404006867064097,-0.8436688248026432,11.309733552923255,12.566370614359172,11.309733552923255,11.309733552923255,1
269,10144,DECIDUOUS,Malus,Unknown,,Apple,18.0,20.0,40.00914635,-105.2725727,Small,254.46900494077323,1.1111111111111112,0.0012429582688846714,1,20,Mature,-0.7801924792910141,-0.1216570182040426,-0.2986466936743686,178.12830345854124,254.46900494077323,152.68140296446393,25.446900494077326,2
270,10151,DECIDUOUS,Paulownia,Unknown,,Empress Tree,11.0,9.0,40.00912492,-105.2728804,Small,95.03317777109125,0.8181818181818182,0.000936985854093554,1,20,Young,-1.362069016856485,-0.7628319426340698,-0.6578658255543678,66.52322443976387,95.03317777109125,57.01990666265475,9.503317777109125,0
271,10016,CONIFEROUS,Picea,pungens,,Blue Spruce,8.0,18.0,40.00881728,-105.2742443,Small,50.26548245743669,2.25,0.0005731008122190589,4,20,Mature,-0.885988213393827,-1.0376211959612243,-0.7587303108605744,45.23893421169302,50.26548245743669,45.23893421169302,45.23893421169302,3
272,10018,CONIFEROUS,Picea,pungens,,Blue Spruce,6.0,13.0,40.00885621,-105.2742764,Small,28.274333882308138,2.1666666666666665,0.0005736243972940753,4,20,Young,-1.1504775486508592,-1.2208140315126608,-0.8082777773267811,25.446900494077326,28.274333882308138,25.446900494077326,25.446900494077326,3
273,10036,DECIDUOUS,Ulmus,americana,,American Elm,53.0,65.0,40.00858132,-105.2743693,Extra Large,2206.1834409834323,1.2264150943396226,0.0008283371728559273,1,100,Very Old,1.6002115380222763,3.0842176039460933,4.098690955201484,1544.3284086884025,2206.1834409834323,1323.7100645900593,220.61834409834324,3
274,10044,DECIDUOUS,Acer,Unknown,,Maple,5.0,17.0,40.00872689,-105.2752503,Small,19.634954084936208,3.4,0.0015105234742524834,11,20,Mature,-0.9388860804452335,-1.3124104492883788,-0.8277428534385052,13.744467859455344,19.634954084936208,11.780972450961725,1.963495408493621,3
275,10046,DECIDUOUS,Ulmus,americana,,American Elm,40.0,68.0,40.00854903,-105.2751347,Extra Large,1256.6370614359173,1.7,0.0014703129541665646,1,100,Very Old,1.7589051391764956,1.8934641728617572,1.9593021352856264,879.645943005142,1256.6370614359173,753.9822368615504,125.66370614359174,3
276,10059,DECIDUOUS,Castanea,sativa,,European chestnut,15.0,21.0,40.00890301,-105.2750648,Medium,176.71458676442586,1.4,0.0012841537233678586,2,48,Mature,-0.7272946122396077,-0.3964462715311971,-0.4738323786798854,123.7002107350981,176.71458676442586,106.02875205865551,17.671458676442587,3
277,10061,DECIDUOUS,Quercus,Unknown,"""Heritage""  Bur\English hybrid",Oak 'Heritage',7.0,16.0,40.00898653,-105.2753593,Small,38.48451000647496,2.2857142857142856,0.0015588670502023135,10,20,Mature,-0.9917839474966399,-1.1292176137369425,-0.7852735964674709,26.939157004532472,38.48451000647496,23.09070600388498,3.8484510006474966,3
278,10111,CONIFEROUS,Picea,pungens,,Blue Spruce,10.0,38.0,40.00845318,-105.2723395,Medium,78.53981633974483,3.8,0.001651859533011027,4,48,Old,0.17196912763430208,-0.854428360409788,-0.6950264254040228,70.68583470577035,78.53981633974483,70.68583470577035,70.68583470577035,1
279,10128,DECIDUOUS,Acer,saccharinum,,Silver Maple,34.0,67.0,40.00879792,-105.2727195,Extra Large,907.9202768874502,1.9705882352941178,0.0011654362918199167,11,100,Very Old,1.7060072721250892,1.343885666207448,1.1736208813214901,635.5441938212151,907.9202768874502,544.75216613247,90.79202768874502,1
280,10138,DECIDUOUS,Quercus,palustris,,Pin Oak,27.0,47.0,40.00918875,-105.2726963,Large,572.5552611167398,1.7407407407407407,0.0011183715550211748,10,70,Very Old,0.6480499310969602,0.702710741777421,0.41802201771183656,400.7886827817178,572.5552611167398,343.53315667004387,57.25552611167398,2
281,10282,DECIDUOUS,Quercus,rubra,,Northern Red Oak,35.0,45.0,40.00975964,-105.2749031,Large,962.1127501618741,1.2857142857142858,0.0012254850253250545,10,70,Old,0.5422541969941472,1.4354820839831663,1.2957199951132141,673.4789251133119,962.1127501618741,577.2676500971245,96.21127501618741,4
282,10283,DECIDUOUS,Gymnocladus,dioicus,,Kentucky Coffeetree,35.0,51.0,40.00954999,-105.2751721,Large,962.1127501618741,1.457142857142857,0.001402715335222174,1,70,Very Old,0.859641399302586,1.4354820839831663,1.2957199951132141,673.4789251133119,962.1127501618741,577.2676500971245,96.21127501618741,4
283,10291,DECIDUOUS,Quercus,bicolor,,Swamp White Oak,35.0,60.0,40.0094753,-105.2755978,Large,962.1127501618741,1.7142857142857142,0.0018048127929945089,10,70,Very Old,1.335722202765244,1.4354820839831663,1.2957199951132141,673.4789251133119,962.1127501618741,577.2676500971245,96.21127501618741,4
284,10356,DECIDUOUS,Acer,saccharum,,Sugar Maple,12.0,20.0,40.00999295,-105.2751757,Small,113.09733552923255,1.6666666666666667,0.0015769388270698553,11,20,Mature,-0.7801924792910141,-0.6712355248583516,-0.6171661209571264,79.16813487046278,113.09733552923255,67.85840131753953,11.309733552923255,4
285,10360,DECIDUOUS,Acer,saccharinum,,Silver Maple,30.0,35.0,40.01028585,-105.2749089,Medium,706.8583470577034,1.1666666666666667,0.0015440157140021197,11,48,Old,0.013275526480082709,0.9774999951045755,0.7206154736304566,494.8008429403924,706.8583470577034,424.11500823462205,70.68583470577035,4
286,10469,CONIFEROUS,Pinus,ponderosa,,Ponderosa Pine,20.0,62.0,40.01024958,-105.2756707,Extra Large,314.1592653589793,3.1,0.0021339701955937164,9,100,Very Old,1.4415179368680568,0.06153581734739376,-0.16416071326609297,282.7433388230814,314.1592653589793,282.7433388230814,282.7433388230814,4
287,10736,DECIDUOUS,Fraxinus,pennsylvanica,,Green Ash,25.0,35.0,40.00949791,-105.2734715,Medium,490.8738521234052,1.4,0.0004566946489590063,3,48,Old,0.013275526480082709,0.5195179062259846,0.23398857083735436,343.6116964863836,490.8738521234052,294.5243112740431,49.08738521234052,0
288,10748,DECIDUOUS,Fraxinus,americana,,White Ash,15.0,30.0,40.00960489,-105.2744646,Medium,176.71458676442586,2.0,0.0007675867076270123,3,48,Mature,-0.25121380877694954,-0.3964462715311971,-0.4738323786798854,123.7002107350981,176.71458676442586,106.02875205865551,17.671458676442587,3
289,10761,DECIDUOUS,Fraxinus,pennsylvanica,,Green Ash,25.0,30.0,40.00985836,-105.2762353,Medium,490.8738521234052,1.2,0.0025094969507587087,3,48,Mature,-0.25121380877694954,0.5195179062259846,0.23398857083735436,343.6116964863836,490.8738521234052,294.5243112740431,49.08738521234052,4
290,10783,DECIDUOUS,Fraxinus,americana,,White Ash,25.0,50.0,40.01006796,-105.2742348,Large,490.8738521234052,2.0,0.0009674181571995705,3,70,Very Old,0.8067435322511796,0.5195179062259846,0.23398857083735436,343.6116964863836,490.8738521234052,294.5243112740431,49.08738521234052,0
291,10786,DECIDUOUS,Fraxinus,americana,,White Ash,40.0,60.0,40.01003978,-105.2741584,Large,1256.6370614359173,1.5,0.0009106130569146205,3,70,Very Old,1.335722202765244,1.8934641728617572,1.9593021352856264,879.645943005142,1256.6370614359173,753.9822368615504,125.66370614359174,0
292,10789,DECIDUOUS,Fraxinus,americana,,White Ash,12.0,30.0,40.01014218,-105.2739601,Medium,113.09733552923255,2.5,0.0009567581757474231,3,48,Mature,-0.25121380877694954,-0.6712355248583516,-0.6171661209571264,79.16813487046278,113.09733552923255,67.85840131753953,11.309733552923255,0
